0.0019011406844109402,4.2548672566371675
0.03612167300380181,4.286607142857141
0.07224334600760407,4.324107142857142
0.13498098859315544,4.386607142857141
0.2110266159695814,4.450892857142855
0.27376425855513264,4.491964285714284
0.40684410646387814,4.523214285714284
0.538022813688213,4.500892857142855
0.6273764258555132,4.469642857142856
0.6996197718631179,4.44017857142857
0.8631178707224334,4.373214285714284
1.0342205323193918,4.323214285714284
1.2243346007604565,4.282142857142856
1.4562737642585555,4.220535714285713
1.6501901140684416,4.143749999999999
1.8783269961977196,4.0303571428571425
2.140684410646389,3.9053571428571434
2.387832699619773,3.8232142857142857
2.551330798479089,3.8071428571428574
2.7148288973384043,3.838392857142857
2.817490494296579,3.8973214285714284
2.904942965779469,3.9696428571428566
2.984790874524717,4.054464285714285
3.0304182509505724,4.108035714285713
3.0912547528517127,4.18392857142857
3.127376425855516,4.231249999999999 
3.140684410646384,4.2495575221238955
